,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12
2024-04-10,0.001758349116653979,-0.004390534261012307,0.010536090933454938,-0.0018359346607994852,-0.003180499291995882,-0.00266264147105426,-0.013497755765017477,-0.00037087165485383917,-0.006509591114435542,-0.0006110984910476867,0.017427092406066325,-0.00044080518314223007
2024-04-11,-0.00037370856857007307,-0.003954641752389352,-0.0087434213427,-0.002190126601137754,-0.008136622370741007,0.003281112281888622,0.009775767731465467,0.007172738123671922,0.008745996101282943,0.006816842049776772,0.0035623211113248927,0.00054319889906375
2024-04-12,-0.01651928375839766,-0.009153481758160385,-0.013163532330693945,-0.010658702067247726,0.004802175777345093,0.00047982650442818914,0.006997883798987114,-0.0022127185908791484,0.0025133016374956777,0.0008274066914435462,-0.010301574887115469,0.0006502222733489906
2024-04-15,0.0037876300083610147,0.006867517125782047,0.013768526976313143,0.006193930085460489,0.002729997424184084,-0.00203467834359283,-0.006116898963361161,-0.004182876760169249,-0.008182546465050816,-0.015901994475985618,0.000828193642838082,-4.81572588380965e-05
2024-04-16,0.001114839697370084,-0.0006811663604162992,-0.001930921960144583,-0.0026321536718976767,0.003328733417513038,0.0033856055167973713,0.007947682093880457,-0.0005392487458201293,-0.00044239750310668384,0.0020248929165326917,-0.008335254604592213,-0.00018496517905847482
2024-04-17,-0.007891604866513613,-0.01565576807205074,-0.00767716496944647,-0.008707381588039116,-0.00863189980735919,0.0008655474445397951,0.004618972334172715,0.0020990090967658403,-0.003352306877425742,0.01502360435496154,-0.024414340502912506,0.0009298433855812547
2024-04-18,0.003051943647915925,-0.002195584613344216,0.011641955090752429,0.003689308210237031,0.01631840579263923,-0.0050092660521093135,-0.0061546850466447384,-0.009053915569289065,-0.011282912500529459,-0.016774385689453893,-0.018494288202672945,0.0005825001925262365
2024-04-19,0.013515432827938824,0.015354647275023557,0.007797690019915111,0.007765270134034449,0.01808510953501671,0.0025739848087012783,-0.004076981068995421,-0.0027322375998320753,0.0034786899500759143,0.0043837324315103105,0.0007483302273602863,0.0005530536227532856
2024-04-22,-0.006899515507779562,-0.018128930990514974,-0.004234816323603127,-0.020294657362499004,-0.008499910247728613,-0.000767790810494132,-0.013254301864388947,-0.00789708982358163,-0.010173157058182761,-0.03438635076572734,-0.0143016614652254,0.00018146461483522163
2024-04-23,0.0015691858555211137,-0.010508073250670375,-0.011158611192634693,-0.008964746185213436,0.004673025361198033,0.003645683245090058,0.011531270898833504,0.00760498045791516,0.007987011409449588,-0.014590849258164298,-0.005395755921508476,-0.00012091444514896818
2024-04-24,0.0010528531629145391,-0.009521360096188595,0.0009891980411914703,-0.009593376033195794,-0.010056939737616323,0.00046965594680900373,-0.010252637717103014,-0.00011231182243286026,-0.005028047874296697,-0.009859825324553498,-0.0009518157300710285,-0.0003704686308493684
2024-04-25,-0.0004917583483691498,0.0064480270752754355,-0.0029838209736934213,0.0008317572256859454,0.0087023875904754,0.00237802287105515,0.006265293538458918,0.0018107754535963356,0.002397669339459468,0.001073357818180159,-0.0047379577226965884,0.0007727201068385934
2024-04-26,-0.01422436282176731,-0.0202966363677666,-0.020649486924486447,-0.023524507484932955,-0.02144016533587154,0.004255556115209807,0.0003415686492157428,0.0033080959796783424,0.0021861748060882373,0.005023395223818106,-0.0044955162502069105,-0.00033142920139039877
2024-04-29,0.007872962699984394,-0.0011842954122550742,-0.014078502309894245,0.002184791145809344,0.0006169079685474888,0.0001772479448969014,0.007036185929425316,0.010827817443339702,0.009273782122797516,-0.003015919723787525,-0.00916318561943633,-0.0004998995062109982
2024-04-30,-0.0071881496807099715,0.002625323076686396,-0.008197890909711215,-0.0018914838684628789,0.010780250053824781,0.0001257333968460811,0.007771363864495593,0.0045874454814730965,0.0039043293693426973,0.002232920776647831,0.010728284821365668,-0.00029781379678314724
2024-05-01,-0.004745519316904768,-0.003326430742893532,-0.0316460338862612,-0.017992856368329323,-0.009097749793657208,0.00015520008317128115,-0.006833064175361636,-0.0018573077396724898,-0.001722751566977522,0.0077351111367845145,0.0017422326443244447,0.0005333058350870976
2024-05-02,0.012251858733163899,0.00652166354036141,0.009852063837345769,0.010837161130941436,0.006540056155323141,0.0017515429524128736,0.0020612616238990114,-0.0002187872336383895,0.00958300605349769,-0.003248436003042197,0.004429802245472371,-0.0005599677283396186
2024-05-03,-0.0056113608717339785,-0.012870089107288683,0.0071629491365771255,-0.015505676495521582,-0.028971471312427007,0.005558480762760083,-0.0023667846582973813,0.005033557401652075,-0.006148209937252868,-0.021499260130632206,0.01534717461302798,0.0003016913556865001
2024-05-06,-0.005612235268830336,0.005737943105203967,-0.01471427061141036,-0.0021901851962522222,0.009116789253235426,-0.0008088792515749526,0.00024767888141471057,-0.004550359593004516,-0.0021672058394446164,0.00872766376010257,-0.024798634364838472,0.0007441920754413931
2024-05-07,0.0031013052367544333,0.002964996858781937,0.011153200613363477,-0.004764046183719331,0.01921438808330387,0.004702796959593493,0.006012951353978119,-0.001741704162473098,-0.00717161958415676,0.004996667553730574,0.014252649522003655,0.00017532465082904173
2024-05-08,0.003118170459113173,0.0027838972032030104,-0.008797723816914184,-0.00015285667910855123,-0.0010019081184699705,0.0016634508472938116,0.005860091934599722,-0.0011245349942984085,0.0026591462391090414,-0.008679798459253301,-0.012030583354444877,-3.068109895514341e-05
2024-05-09,-0.017012725677032835,-0.02789730667260005,0.0045835649804798735,-0.010879389941370192,-0.013441977482256532,-0.005591316763611176,-0.0004804415416824328,-0.00752854892674821,-0.016361506754591127,-0.006011554680929258,-0.01246186122250571,-0.0008778636910988815
2024-05-10,-0.00449754821785937,0.012883070993167326,-0.011575297952294089,0.008059339206252649,-0.001218750939077536,0.0013961307719257611,0.010323807172050455,0.014133261381384828,0.013883118286243588,-0.00345962398315626,-0.0012504758916116292,3.6522089107514147e-05
2024-05-13,0.007684489629810111,0.015058759978752211,0.005620766888154005,0.015149309735421777,0.008853590185725955,8.403706520589579e-05,0.006305825087359915,0.007371369163300953,0.009261162084249803,-0.006680123880356265,0.010439820613208684,-0.0012410515934575582
2024-05-14,-0.003537338060456371,0.006654243393129739,-0.01312817607014694,-0.0025701530452165024,0.008308075352220013,-0.000303974101647214,0.005934933158585199,0.0047343023114955396,-0.008527898864238404,-0.002184090579371304,-0.024156424164225507,-8.195332395573282e-05
2024-05-15,-0.004449252453800829,-0.01019989268846044,-0.001049867012290986,-0.012053742980332783,-0.01934531283416578,0.008155579729059023,0.00328842077325672,0.011075696636559263,0.006478880429455062,0.005776279394347058,0.0034427644192042794,9.88898559292573e-05
2024-05-16,-0.016034338137360937,-0.008030075984392156,-0.016161625667788167,-0.011236000756452364,-0.00417537492119712,-0.000188671339746753,0.007835495617173123,0.006621662737840774,0.000560031330532658,0.006086968938937808,0.011811881335386753,0.0006143097774176824
2024-05-17,-0.003154059158823627,-0.006676024984775213,-0.004537216141623442,-0.00390682248563355,-0.006610548488093153,-0.0016810000743753173,0.0034320787931836315,-0.0020205471707726765,-0.003336021876855214,1.0088946164214145e-05,0.01509913991702283,-0.000306959015452722
2024-05-20,0.009983326595888563,0.007638137438025311,0.03089007469981889,0.0138997563412352,0.02305487997347849,-0.0023920165534667033,-0.00599275248849528,-0.017283281105053398,-0.005335169528799502,0.003651406656271775,0.015691726809970292,0.0009576919326741808
2024-05-21,0.012190666974287436,0.008164384451590526,0.013522890682764532,0.004949981516181246,-0.0051843760609880845,-0.0027331541172470313,-0.013522157013531658,-0.009453644260874822,-0.01202400361932848,-0.014092296121262735,0.017902792332157802,-0.0002566476592922197
2024-05-22,-0.011811257227605043,-0.02511999326912665,-0.018814767927858054,-0.01958439702159461,-0.026159814463385375,0.0022659444284948054,0.0013917497694951291,-0.0019393009004604208,0.0007838105241593865,0.020156966918690237,-0.006487532291704379,6.006123240974872e-05
2024-05-23,-0.005627357114596225,-0.006884678278529439,-0.00011224479460905526,0.0005026175610943163,-0.017401389511369936,0.00526470734122607,0.015386209354381952,0.015004004838337867,0.008786100335592972,0.007952188568799262,-0.0052158021056725404,-0.0001272212850906736
2024-05-24,0.010016191066538022,0.004071198587445211,0.005479381453395291,-0.0020382521193365254,0.022488163813716405,0.0061284025580700206,0.004224055426303869,0.005970518774339383,0.0072998971162105885,0.0030895170852631407,0.009197244420706005,-0.0005608215118774997
2024-05-27,0.0065426099949649225,0.008402989533091616,0.005558391908354682,0.008635942412414234,0.014754837234181901,0.0012056813174124992,0.005429400092362914,0.007887585282484386,0.0028068290292468812,0.012573576299092433,-0.0016585190503141084,0.00017421530045865703
2024-05-28,0.001176520607399135,0.004003798138555418,-0.013924684231645673,-0.0030208867946190368,0.005834720431137962,1.1463165231571313e-05,0.0014194431188801764,0.0019299946018869263,0.003422356113091368,-0.012419382851088243,-0.006008080405897605,0.0007014782843078889
2024-05-29,-0.006226130246089256,0.007615512529442304,-0.005804657150928625,0.00352576637213912,0.0041344947575673715,-0.0029433153483165394,-0.004548687098190405,-0.008882775827137094,0.005863597881682109,-0.01362189586415354,-0.0013048844736247727,0.0009117852973592027
2024-05-30,-0.0017532754773024969,0.005660254874056486,-0.003823120156988275,0.005110021128782409,-0.006337794771126456,0.0002886501706430173,0.0005442065225932709,0.004866200688496598,0.006335708718232695,-0.009003064242042566,-0.01633249305776497,0.0012046598827738075
2024-05-31,0.0019227116628437709,-0.011112534748420081,-0.004177205665092611,-0.004974983276053642,-0.020639377125813884,0.0011864178463829001,0.0009334173882888332,0.008620446853842846,0.00022393222099878618,-0.006665538318850965,-0.003375693301941658,-0.0010051340496566555
2024-06-03,-0.00495569640520272,0.0003494627409556009,-0.01790023436444539,-0.003789504156844157,-0.008502194611889998,-0.001664812261990703,-0.0004878115072898411,0.0002567541385073882,0.003324065300012746,-0.005103957696244661,-0.0023379868256403723,0.0008060902451232458
2024-06-04,0.011371398420953114,0.017465684125104436,0.020825299592613165,0.018843455133127813,0.024410435970899445,0.0005088150648769756,0.004274718188644392,0.0014350525274338657,0.003642781777586747,-0.00015737059713411103,0.000759573738253252,0.001400621310453594
2024-06-05,0.0029862711377308436,-0.007074841014447329,-0.01932819750737121,-0.009233438270164016,-0.002761516922990805,-0.0022174302106992404,-0.0037132632718618478,-0.008705224812482579,-0.0009063470703894786,0.01600480692990647,0.013429206147316186,0.0010965628799978863
2024-06-06,0.008334026658981043,0.0002602528304874988,-0.008792252122954154,0.0018761611327331037,0.011821637478297568,-0.0007931847864278811,0.0031071339781353624,-0.0069975145629157754,0.0016090668492644588,-0.001232363360847435,-0.02285903251989752,0.0005463287267165278
2024-06-07,0.00029844358460636713,-0.0020758093097786225,-0.0063875742233261215,0.004236062599870091,-0.002692636937140108,-0.006774834726864661,-0.006222417114995976,-0.009748473584563495,-0.0035743971993665315,0.0063387123371434345,-0.0016926104144550523,0.00032941442472935226
2024-06-10,-0.015897729576059786,-0.013104552541309378,-0.009683740420750177,-0.0013227185324569902,-0.008254453472637808,-0.0036311092424094163,0.009714749873015962,0.0016918038217434805,-6.769520862805336e-05,0.005610245651855258,-0.017335946221809624,-0.0003968886165838345
2024-06-11,-0.010562942068149221,-0.002824549730289055,0.0032595362941522043,0.0001877246353293809,-0.012215809162474323,0.004078166495695256,0.006549552029857195,0.006756148884418976,0.00702930707858239,0.022771628621786315,0.003938775218784988,7.3582995134498556e-06
2024-06-12,0.009098951300647744,0.00712889724369401,0.01532826420982321,0.008388434678462293,0.021770378407463452,0.0014060277733575688,0.0063965268392896435,0.0061619144686837456,-0.0023525254535449744,0.023599793628588994,0.017981521124234245,0.001197932140365389
2024-06-13,0.007457677888181369,0.007916512993238686,0.010838038430795126,0.01405622998019191,0.008488687238889469,-0.005233816434948799,-0.007448767030005129,-0.009866632178220413,-0.001956249290730234,-0.008508410387659433,-0.00838524787102905,-0.00051829120536282
2024-06-14,0.0014810135083899356,0.0010620122515371383,0.0030602029068420903,0.0020364412344525263,0.0036205683220271808,-0.0014167277785615251,-0.007872549423556193,0.0005854650767298252,-0.002914581947282064,0.0007714274318163503,-0.01747353060769329,-0.00046318611564713757
2024-06-17,0.002465900179400558,-0.0007404260726188564,0.01946472537555983,-0.0009465835584506214,-0.0027214746448062516,0.007556945718589747,0.0037739766311582273,0.011826406465685332,0.0014073169767216938,-0.01956978180785565,-0.010082666697021174,-0.00023221209546537509
2024-06-18,0.011371101502736644,0.005468067252074662,0.01344194744798262,0.004759584210318801,0.015442449442871951,0.00030671399149754044,-0.006729884850797934,7.355265952126111e-05,-0.0037004064605593644,0.010047388376243579,0.006620708266139269,-2.1438663473756004e-05
2024-06-19,0.0007468600197960063,0.006488476506443705,0.014582453741136273,0.010979520599973078,0.010623168123151141,-0.0018563233263124146,-0.00046500066957315465,0.005003671067730377,-0.004591380500067425,0.006346318363311378,-0.011460100644244502,0.0004123120676606737
2024-06-20,-0.0068508427813663295,-0.0035315758720251564,0.018364603203754968,-0.0047168341183019945,0.006956391805035182,0.0013832689382928343,-0.00653631180426311,-0.0015619890750908092,-0.007578542637848135,-0.0092853250498779,0.0017976356651760593,-0.0005080553303802561
2024-06-21,0.005090837810075785,0.008771418758174122,0.007243307981816636,0.002428372599057366,0.008792468659953012,0.003681253675497759,-0.003058465573026012,0.0015909586152714217,0.0010850888559600597,-0.005221315197108802,-0.016804519223838986,0.0008955357810595795
2024-06-24,-0.0013859517349068097,0.004164282546370792,0.0018429127431878664,-0.001151492781400704,-0.0006340487489226898,-0.0004176057964269098,-0.0024893094874919334,-0.003318122552282643,0.001113459764291666,-0.024162271554285304,0.019716255723824787,0.00018256353545821147
2024-06-25,-0.0031257430638624312,-0.009783476952223846,0.008700380857904508,-0.0020343481843469015,-0.0007495227958886826,0.0010899803066105108,0.006147909750834267,0.0031401156614284174,0.00103601933519909,-0.018760507691566085,-0.0003584518762172697,2.3603361095283636e-05
2024-06-26,0.01564204539905193,0.019417351972960104,0.0014165266030539752,0.00738982894987967,0.01607146835616017,0.005394802826959647,0.009095826070987295,0.002212426652211357,0.00919816490879255,-0.0015756888662230527,0.025442416849937345,0.0010414409656446589
2024-06-27,-0.0009391973489898378,-0.0023892415607956055,-0.011222638805669689,-0.0034745114831635027,-0.021091258225836435,0.0022205926597024584,0.005329186202274866,0.00674612826880134,0.007450568856871588,-0.009808037045151558,0.012501558530591185,-0.00011387775673518791
2024-06-28,-0.001965704234603594,0.0014048383097252028,-0.0004983727468900227,0.0016462279531686515,-0.0023024361831298764,-0.0007629640490970057,-0.0030775134289810283,-0.0038556922479209155,0.006706005198286424,-0.019829426050038814,-0.0009824460554817783,0.0006897234468488377
2024-07-01,0.00418933128538508,0.011549507341748193,0.0020450475489350705,0.014057574156430044,0.00446487976110139,0.0023448582708517724,0.00919728405188981,0.00602985890537396,0.013581638513955158,0.025588137999913094,0.0030814237851925306,0.001792783458155189
2024-07-02,0.003078641366115034,0.01286914768672719,-0.0051011059444275265,0.006174363367206248,0.00936221724414871,-0.001664465101550201,0.0022182142879917715,0.0003786301210378849,0.002111542573737786,-0.01367642819509783,0.005965363800824875,0.00011300974641072723
2024-07-03,0.004091548592976932,0.008341810052278947,0.008898250778211684,0.0066495191216977695,0.005704108830756594,-0.003161682283134296,-0.010168597251417905,-0.008141074536702472,-0.006815613208360763,-0.009308282732459816,-0.006913191952974879,-0.00028613221854765364
2024-07-04,-0.0035887035116778255,-0.007614655917172306,-0.00483692407785535,-0.01177521269306829,-0.0194736662933398,0.0010012401245443729,-0.017051013818457084,-0.0013581429675251992,3.3007897076893256e-05,-0.012274142523824182,-0.0060535300105262905,-8.709130892015736e-05
2024-07-05,0.007144830843779175,6.093679571552639e-05,0.014979669881243367,0.010559124095988168,-0.0028775195981994585,-0.0024812044161128042,-0.002993455693828203,-0.008295087548507602,-0.00029956234948412514,0.00022437553535301625,0.008395708054356046,-0.0005569378312504791
2024-07-08,-0.0051141719274347365,-0.006124717986511946,0.028575858386176826,0.0076234678908654666,-0.002138976435526041,0.002351573087543393,0.0032623504469651192,-0.0024149742648605387,-0.003971851708922597,0.00017334699430419817,-0.0279604911542056,1.6008814979937594e-05
2024-07-09,-0.002430560277581166,-0.004227312960993778,0.00591479899081653,0.0036140798397891116,-0.0058087137042497445,-0.0007170526789834468,-0.00197976185463647,-0.0031113123942031673,0.004501759223682686,-0.010477232028146675,-0.011954819607295952,-0.00027906644678710906
2024-07-10,-0.012438582688221107,-0.009677357473736643,-0.0165259951669178,-0.004463313885729409,-0.004630893223660375,-0.00015416413564658257,0.012881617947556892,0.0024899391211458573,0.005445009651780711,0.005343464337118155,-0.01652211213894758,-0.00041810248584284073
2024-07-11,-0.0105433469960276,-0.008300451577253516,-0.011228308197556266,0.0008584343174155085,-0.00015703800750111656,-0.00668533270216953,-0.004067273884769947,-0.005726662250867025,-0.0034911628949661996,0.031109174395384916,-0.018191151527127886,-0.00029772764563465394
2024-07-12,0.01489880878120753,0.016920119528368464,0.02689845596419498,0.01382302702519408,0.0210550169340378,-0.002276805360479792,-0.0034950350552689973,-0.004722966070323053,-0.011528196266697006,-0.009726403041890598,0.03101031172520312,0.00084182748734491
2024-07-15,-0.005703319337859591,-0.006683768383000824,2.167702626173522e-05,-0.004307067702783515,0.002112401597832553,-0.0010648425323359963,-0.0017206495137671995,-0.003053756799136222,-0.002469959832748442,-0.0025954358330070814,-0.00506256249912185,-0.0006204599715728114
2024-07-16,0.003321560636165918,0.002147716740977341,-0.008086160177995303,-0.0028350147395605455,0.0006247189519434683,-0.0003632620277853796,-0.006744821299095364,-0.005672793841359642,-0.0012795307495695304,0.01630024415430968,0.0013915770867981125,0.00016284843943764087
2024-07-17,-0.010261856355045973,0.0004074392633109248,-0.020100113208607228,-0.0008548786764959184,0.004277259447344238,-0.008031573146496612,-0.0014608814295293078,-0.0035594695385370734,-0.010334287375594371,0.018772914107942483,-0.011669979934903377,0.000721826427822027
2024-07-18,-0.0015101221636308689,-0.005859602432633453,0.0005926788372379228,0.002047197606168553,-0.013625769949930163,-0.00044536885403082904,-0.00014363304548490935,-0.0012640995383289707,0.007620264646816161,0.006661528290814542,0.013065920931640537,0.0006645580106829146
2024-07-19,-0.010847095842564002,-0.014654927898404264,0.0018617474999268408,-0.012891654967456081,-0.031726202842022065,0.000757039620069291,-0.0015662241058212979,0.003959888624199335,-0.010210723020957858,-0.010542705301887757,0.01985816378175352,-6.891518755883444e-05
2024-07-22,-0.008742229319656705,-0.0065255850295423,0.007105941088843812,-3.537679052732963e-05,0.004804264442364109,0.0017421195626609617,0.0032991701522297467,0.0022085695575548856,0.00842634906768796,-0.014648164545882074,-0.017238150281707235,-0.0005032614971566438
2024-07-23,-0.0003870423682408103,-0.002318930965969661,0.007059046111779758,-0.002976876997571297,0.00010860102212841423,0.0037098057158903935,-0.006073960133435466,-0.005882878680888758,-0.00021426896758266074,0.015877116157951215,-0.015852646996947235,-0.0002925923000707233
2024-07-24,0.0020759141305449693,-0.0013212423750333833,-7.431431917916039e-05,0.0013291790651349788,0.005922438590722881,-0.003198387274884772,-0.004894131026591918,-0.004257159216229174,-0.0014338607809200414,-0.008154116399203366,-0.005921109227264325,0.0015843519362231826
2024-07-25,-0.01495268498233234,-0.01826048249010782,-0.01588977002319008,-0.010919527260144706,-0.021917609122798828,-0.005550697422302536,-0.0016224685243175449,-0.009024154183082599,-0.010022233069254169,0.005177262503619414,-0.008394139854533193,0.0011362606860815362
2024-07-26,-0.019070489410930078,-0.024816563640192104,-0.01303168061390908,-0.019455336043982335,-0.051305621757251334,0.0036209083164475443,0.0028140966659196227,0.0011260306762837702,-0.0028416810226138687,-0.0031346892637506407,-0.008439646898352495,-0.0008739852016382977
2024-07-29,0.00794346367530046,0.010484539836762992,0.0020728297436249238,0.010969872360696815,-0.00804355526654587,0.002627279105822771,0.00035399168885108734,0.00133502679530873,0.010226304745165843,0.02543515113800027,0.007810626012579215,-0.00023631912299182126
2024-07-30,-0.005539708196362711,-0.015033499177689582,0.0014526619035034134,-0.010459936397913122,-0.028161008822055772,0.0014342512006650884,-0.0042980165093544085,-0.0016082220501209695,-0.00260850762839893,-0.016692620196660145,0.005160020522095362,-0.0007449776495673268
2024-07-31,-0.003884671889521683,-0.0035787108492124566,0.0029166466603813414,0.002695159571890419,-0.009527309217715009,-0.0026326332477748624,-0.006391498010928734,-0.003530122897947671,-0.0010588472656479233,0.00773339371854274,-0.0047662848890791245,6.796306909957281e-05
2024-08-01,0.0012091191237917148,0.0067166353413725625,-0.0052359690712148405,0.0024252447250473403,-0.002634955819783899,-0.000850169499961749,0.0033458948121821005,0.0009650825225060183,-0.003397993061085965,0.004401354743020974,0.010899648214787071,-0.0004514587381051299
2024-08-02,0.00012864899482569256,0.0036585131778860947,0.001437423919871425,-0.006375579921765623,-0.0009912627257875522,0.0032271122157496402,0.001382956928623239,-0.0020907783604519428,-0.007549060155785203,-0.002112638295112265,0.013264735932647004,0.00025599659093972254
2024-08-05,0.008583497183536463,0.005422226009172576,-0.01632223927492182,0.0028865347374598953,0.0068502386767017856,-0.0004655356510307408,0.005199949480276122,-0.0004480245452042011,0.007426156827771623,-0.003505127502747236,-0.006639186818165718,-0.0003843947474528787
2024-08-06,0.015968623242689564,0.017042083281492364,0.013448735976996015,0.016544109106784482,0.025561720208682345,-0.0017714964940549513,-0.0031596695058979654,0.0019317083175099659,0.0002827126612561732,0.02316818434419367,0.015022548865572055,-0.0004204590003234457
2024-08-07,-0.0022832085296375275,0.002959230224778084,-0.017789333003930628,-0.012559544409763382,-0.012853758420753935,0.0024907145414612593,-0.008995442715144897,-0.0015566504793454877,-0.0015694098219153612,-0.016910516603467474,-0.013066803453656954,0.0005335213324584166
2024-08-08,0.007925188022096383,0.004521780018548406,0.007827047370186167,0.008579860514258892,0.009201913483793886,-0.0003238921290210072,-0.003492902871466399,-0.004718852660238438,0.004786225402217201,0.0020070515802719188,-0.010378215928259178,0.0008929095237968233
2024-08-09,-0.004088629859972513,-0.011873099272858213,-0.0037525146434641806,-0.012090366849218215,-0.0062447861883895475,0.002122177311863665,-0.0017118985846964984,0.000540696207775119,-0.00573257023352104,0.00417804836211927,-0.011438244371162854,0.0004940501023807748
2024-08-12,-0.00396586609587463,-0.006621165003231614,-0.0011313457344589025,-0.0044309207232437866,-0.010883218074233581,0.0007808644305964012,-0.005662367784200754,-0.00017451036026954687,0.0013357750296128911,0.004511267349200025,-0.006275399508715853,-0.0005739540495161334
2024-08-13,-0.007236660797168806,-0.017470195417364356,0.004278645006084257,-0.0005427429300997448,-0.022023702288528582,0.0038782451183673925,0.012245207484486778,0.00449878597806373,0.006011865686700885,0.005450558785794058,-0.02837937523812966,2.2841471682439086e-05
2024-08-14,-0.007665396042752627,0.0028178625611529474,-0.0021207991081582432,-0.007076200157887602,-0.0013257821885667644,0.0017057214090786563,-0.001783979820048334,0.009172369143806784,-0.00482506179602793,-0.009557451905953175,0.0028713327085124365,-0.0002729065619198974
2024-08-15,-0.0028215589284457426,-0.01192453565883568,0.002461981758113411,-0.00859774577809803,-0.003448106072886154,0.003283927338758471,-0.00035042635811730137,-0.004063453148843103,0.0006196021532094867,0.0007020505932910245,-0.011603593426423503,0.0005723003636519443
2024-08-16,0.0002054296319330189,0.0017716086448921165,-0.0020872027512180602,0.00037790653230179857,-0.0015260285150935308,-0.00025493791597801414,-0.0029951839471895215,-0.002025777328140683,0.007835358881110158,-0.02154913401779897,0.006137589537410818,0.0004960420155500176
2024-08-19,0.008298108379928247,0.012761203599962146,0.012886842524189205,0.002565492314542427,0.02489735060555783,0.0027586644055993294,-0.0021131355228594896,-5.796745133216353e-05,-0.0013692444405181395,0.007263138967125477,0.024722763020660506,0.000840251074929006
2024-08-20,-0.0016312599028970218,0.00036152225356386974,0.013947938983180941,0.005466993351487325,-0.0015582422006947027,-1.708904062810407e-05,0.002033961939166025,-0.0028656488241060765,-0.002474138768093682,-0.010926780187083896,-0.0035749563036108593,0.0003088497715590336
2024-08-21,0.012810711069619994,0.009884251008525278,-0.005080425273855257,0.007287328605196408,0.00882798464141144,-0.0018296010416555086,0.0009663497601182053,-0.006010991896052754,0.00032022461158465047,-0.00036088053548991814,0.003651690124457686,0.0007680490225290958
2024-08-22,-0.007540775189540929,0.0014037373622086745,-0.005743369746210551,-0.008784524399676306,-0.00137930853150729,0.0031640041713731195,0.0021712178240340793,0.0021603575517573177,0.0035087362415622625,0.00024424339705271335,0.026909554070972133,0.0011206278148507623
2024-08-23,-0.0063596845922656315,-0.001319147753569602,-0.012640905486171436,-0.00818871037458646,-0.015191096688512446,0.0056889170381439645,0.0026017999266370884,0.008399713067583912,0.008466761057592026,0.0036214394765814134,-0.009173581626521817,0.0003213386853666048
2024-08-26,0.0030825691734264,-0.0018686482549960938,-0.012524693038818414,0.0005388371298758157,-0.011324085670525416,-0.001580221359143477,0.001973723117197783,0.002269449615740561,0.007407469879867184,-0.005111434504883667,0.013196780680905507,0.00035118047874031246
2024-08-27,-0.018860063585673287,-0.017791028804288362,-0.028460905142520126,-0.011697477009053207,-0.0174373981200018,-0.007345214306012185,-0.0022575629586395448,-0.003006211841975557,0.0007534463580506343,0.002793907435003135,0.0005024686118004346,0.00011875105942988967
2024-08-28,0.0020551088107728594,0.005835396001203053,0.01724685781872555,-0.0020526999485287046,0.021149521964113557,0.004227182692275015,-0.0036579953044732086,0.0025415480091633964,-0.0029255373558804473,-0.009378602329091447,0.0014232332174916843,-8.066396581802389e-05
2024-08-29,-0.013191009504580704,-0.015567901828871356,0.0010881016982481966,-0.005358946481760267,-0.008523189987385694,0.0017804110915626314,0.007882817764138935,-0.001987618396350093,0.0032397127815128684,0.01287627969676322,-0.00932366415044699,0.0002967858985658741
2024-08-30,-0.0025775772853685024,-0.004904867384554186,-0.011127957572467616,-0.0038288872454803253,-0.006248551457156759,-0.00026524763882528155,0.008446808792171948,0.003917178285063347,-0.004054859092040686,0.0076528760210390675,-0.0038785702815293793,0.000757466514360736
2024-09-02,-0.004801034519711553,-0.008987757830102009,-0.001286005952200808,-0.00534251064791555,-0.0026482096735688963,-0.001597034481960687,-0.001676374214475036,-0.007836852407315846,-0.007009979277817342,0.00327719478554189,-0.010154209333185584,0.0006700618730513947
2024-09-03,0.0035699725035177126,0.006111514140362595,0.016832865346597923,0.008452789211464088,0.009562079267482636,-0.003104842661224373,-0.007280551991842353,-0.0076110774950485524,-0.011281705460953901,0.0019462327461812108,-0.008176416662533131,0.00015144181350315412
2024-09-04,0.0024707339857789174,-0.0034266931927151877,0.010258049769706424,0.002390789119432966,0.0016315219790014142,-0.0037351056747708016,-0.009771498455007188,-0.004359191402649951,-0.007790985542643928,0.005827087074355495,0.0048498737871525855,-0.0009022776613771164
2024-09-05,-0.007815484855043428,-0.010012430454698799,0.002214509471654815,-0.007065072044214058,-0.006664292894395972,-0.0021046764017273213,-0.011241308296410235,-0.00853895261386297,-0.008294255853932574,-0.005199307579421288,-0.021935315040298116,0.00038768211535340877
2024-09-06,0.0008690993449515796,0.007328186079661828,0.0129033832918903,-0.0014473363266290142,0.009743337952959065,0.00244221537902883,-0.004101715687096542,-0.005352396764386888,-0.00011886701453796717,-0.0132803380184128,0.03022783430299156,-0.00043248164846633496
2024-09-09,0.016979135272094638,0.010004845135400264,0.015250971086832188,0.008953280264115949,0.017963188719661558,0.0033717520058057318,-0.0007571552912148497,0.003125179035556852,0.0063506592659205215,-0.000898745646736542,0.01051180426221604,-0.00023082273968918248
2024-09-10,0.006860438874212469,0.008609450019428403,-0.0015157295287057955,0.0063989923807983105,-0.006441397710443618,0.000730951113007162,-0.0025358741614284726,0.003552901094926599,0.006089231754222252,0.0064758627504137205,0.009396119050929994,-0.0001816013456383561
